Sentence,Label
Agarta 'nın birçok ürününü kullandım ve hala da kullanıyorum. Çok memnunum. Kesinlikle tavsiye ederim 😊,2
her zaman söylüyorum ama önceden daha güzeldi çorbalar artık soğuk geliyor,1
@akdemirhuseyin @Mikdatca 1995 de evlenirken aldığımız Arçelik 5500E çamaşır makinesi hala çalışıyor..@arcelik ????,2
"Bunun gibi güzel bir koku daha yok. O kadar güzel kokuyor ki çamaşırları evin dışına asmak istemiyorsunuz. Alın ve indirimli olarak satın alın. Ayrıca, iyi kalite ve uygun fiyat için teşekkür ederim.",2
"@cuneytozdemir Geçen hafta Arçelik derin dondurucu aldım. Kurulum aşamasına kadar en az 4 kere aradilar, sipariş alındı, şu gün teslim olacak, şu saate randevu verelim sonrası memnunmusunuz vs. Böyle servis kalitesini hiç bir firmada görmedim. Vestelden dahabyerli olduğu muhakkak.",2
@kilicdarogluk Muhalefet artık güldür güldür show gibi maşallah.,1
"""Bu filmi Jolie ve Deppin aynı filmde oynaması için yaptıklarını hatırlıyorum. Filmin el yazısı gerçekten vasat filmin sonunu ilk 15 dakikada yorumlamak mümkün. İzlemezseniz hiçbir şey kaçırmazsınız.""",0
Kenyada Masai kabilesinin geleneksel danslarına katılmak kültürler arası bir deneyim yaşamak demekti! 💃🌍 #MasaiKültürü #KenyaHatırası,2
"Ürün hiç kullanışlı değil, kesinlikle tavsiye etmiyorum . Yıkama bölümü ile kurutma bölümü sürekli karışıyor . Kurutma bölümünde bir süre sonra su biriktiğinden kurutma işlemi de tam olarak gerçekleşmiyor . Paspasın tamamı kovanın içine girmediği için paspasın yıkanması da tam olarak gerçekleşmiyor.",0
"O zamanlar Bosna'ya yardım götüren bir abiden dinlemiştim,  Aliya İzzetbegoviç gerçekten de çok iyi bir lidermiş.",2
Böyle bir hayal yok!,2
"Efe Güray, Beren Saat'in liseden sevgilisiymiş uzunca bir ilişkileri varmış. Efe Beren'in ünlü olma sürecinde ona çok destek olmuş hatta bir yarışmada Beren yorulmasın diye sırada durmuş. Röportaj istediklerinde kız arkadaşımın yerine sıradayım, yoruldun istemiyorum falan demiş.",1
Tarihi yapıların restorasyonunda kullanılan malzemelerin çoğu orijinaliyle uyumlu değil bu da tarihi değeri azaltıyor.,0
Eğitim materyallerinin kalitesi online platformlarda düşük bu da öğrenmeyi etkiliyor.,0
Kızıma alıyorum bilişim teknolojisi faydalı,2
"Sarayın, Bizans şehir surlarına dayanan surlarında Demir Kapı ve Otluk Kapısı adı verilen üç büyük kapısı ve beş hizmet kapısı (oturma kapısı) vardır. Bu kapılar, Bab-i Hümayun olarak bilinen ana giriş kapısıdır.",1
"Ürün camı çizik, üstten çizikler mevcut, kasasında da derin çizikler var.",0
"Sandviçler, ekmeği çeşitli malzemelerle doldurularak hazırlanır.",1
O restoranda yediğim yemek ağzımda berbat bir tat bıraktı!,0
Ön kanatları gri renkte olup karakteristik irili ufaklı siyahımsı lekelere sahiptir.,1
Sonunu güzel bağlamışlar. Baştan sona sıkılmadan izlenebilir.,2
Varyasyon medyası sıklıkla skandalları abartır ve gerçek başarıları görmezden gelir.,0
"Sizi şehit edenlerde yoktur din iman.🇹🇷
#24KasımÖğretmenlerGünü",0
"Hizmet kalitesi güzeldi, memnun kaldık. Temiz bir tesisti. Oda genişliği ve konforu yeterliydi. Yiyecek içecek hizmetleri çok güzeldi, özellikle gaziantep baklavaları çok lezzetliydi. ",2
Pasta özel günlerde kutlamalara eşlik eden bir ihtiyatlılıktır.,1
"Bak abi, Aliya İzzetbegoviç'in vatanseverliği gerçekten takdire şayan. Bosna'nın özgürlük mücadelesindeki rolü, hala gönüllerde yaşıyor. 🗽💥 #BosnaKahramanı",2
"Bu restoranın menüsü o kadar sınırlı ki, seçenek yok denecek kadar az!",0
"Kuleli, Çengelköy #photography https://t.co/0IjvFcq48m",1
"""Çevrimiçi eğitimde öğrencilerin dikkati sürekli dağılıyor ve bu da bilgiyi olumsuz etkiliyor.""",0
Serinin iyilerinden izle ve arşivinde yerini alsın şiddetle tavsiye ederim iyi seyirler…,2
"Sonunda başardığım bir hedefim var! Uzun süredir çalıştığım bu başarı, gerçekten gurur verici. ",2
Fried rice mükemmel ve doyurucuydu acılı çorba ve dynamite shrimp de istanbulda iyiler arasına girer.,2
özlemiştik bu galatasaray ruhunu,2
1 uzun süre kullanmak için tasarlandı.,2
Sinema gösterisinin olası aksiyon sahneleri gereksiz yere uzun ve yavaş olabilir.,0
Oscarlar hangi değerlendirme biçimine göre veriliyor?,1
İbrahim Kalın'dan tüm dünyaya çağrı https://t.co/6E9RlfRaRg https://t.co/KquSbIjITH,1
Dijital ortamda tam bir hayal gücünün düşünceliliğidir.,1
@nlgnblgn Kürk mantolu Madonna olayını anımsattı bana 😁,1
Ürünün tasarımı çok şık ve kullanışlı. Herkes nereden aldığımı soruyor.,2
"Otelin tasarımı gerçekten etkileyiciydi, sadece klimayla ilgili ufak bir sorun yaşadık.",2
Büyük kızım bilişim teknolojilerini kullanıyor ve şu anda küçük kızıma LGS için bilişim teknolojileri rüşvet veriyorum çok memnun.,2
Matrix dizisi ilerledikçe karmaşıklığı artıyor ve röportajı daha da karmaşık bir hale getiriyor.,0
Beyaz Show güzeldi be @KanalD,2
"Amacımız zamandan tasarruf sağlamak iken, siz bize eziyet ediyorsunuz.",0
Kütüphanelerdeki koleksiyonlar yeterince güncellenmiyor bu da bilgi eksikliğine yol açıyor.,0
Atom numarası 53 cogitate 1 daha önce evimde elektrikli süpürge vardı. Dyson başka bir şey... şimdi İyot burcumun temizliğinden emin ol,2
şık kullanışlı ama çok birşey bekletmeyin,1
"Bu otomobil modeli, yakıt verimliliği açısından düşük, maliyetli.",0
Efsanevi bir restorandan gelen siparişin gecikmesinin sebebinin aceleye getirilmemesi olduğunu anladım.,2
Hayatta her zaman yeni şanslar vardır yeter ki optiğimizi açıp onları görebilelim.,2
"Eğer bir gün öğretmen olarak atanırsam, yaşadığım deneyimleri, omuzlarımdaki sorumluluğu, zihnimi meşgul eden yoğunluğu, yüzümdeki özveriyi, yüreğimdeki umudu ve kararlılığı, kalbimdeki çalışma azmini hiçbir zaman unutmayacağım. Bu deneyimler, beni güçlendirecek ve büyütecek. Eğitim sürecinde yaşadıklarımın bana kattıklarıyla daha da güçleneceğim.💪",2
"""Film mükemmel bir televizyon alıcısı filmi olmalı. Öğretmen bunu yüksek beklentilerle izlememeli sadece bilgi teknolojisinin iyi bir hareketli resim gösterisini söndürmesi zaman alır.""",1
Perde klipslerine kolayca uyuyor. Güneşliği açıp kapatmak kolay. Evin atmosferi kelimenin tam anlamıyla değişti. Tüm modlar çalışıyor. Uzaktan kumandası çok kolay. Yılbaşı için almadım ve sürekli kullanıyorum.,2
"Neo'nun ""The One"" olduğu fikri çok fazla tartışma yaratıyor ve bazı izleyiciler için inandırıcı değil.",0
RT @Mezitli_AkParti: Cumhurbaşkanımız sayın Recep Tayyip Erdoğan: https://t.co/mYjDGhfC9r,1
Çok sıkı geldi çok rahat ve İyot tarzını beğendim ve rüşvet veriyorum. Kendi numaranızı almanızı tercih ediyorum.,2
"Tarihi ders kitapları sıkıcı ve ilgisiz, öğrencileri etkilemiyor.",0
aynen kardeşim aç aras kargo yalnızlık getirdim https://t.co/2CsbQ8Qxad https://t.co/M2UcBMDBb1,1
Peros yumuşatıcı Sarı Kutu ürünü çok hassas bir koku algısına sahip ve uzun süre kalıcı ama vücudumuzda alerjiye neden oldu. 3 doktora gittim ve kullandığım yumuşatıcıya alerjim olduğunu söylediler. Biri hemen bilişim teknolojisini kullanmayı bıraktı gövdemde 1 takvim ayı boyunca kaşıntı ve şişlik oluştu. Yıkıldım alerjenik bir yapısı olmalı.,0
Ace filmin temposuna dikkat et.,1
Pozitif düşünmek hayatın bize sunduğu fırsatları daha iyi değerlendirmemizi sağlar.,2
Ürünü kullandıktan sonra yorum yapmak için bir hafta kadar deneyimledim. İçinden bezleri vs eksiksiz çıktı talimatlara uyarak yapıştırdım. Kenarları tam kapatmıyor ve cam tam oturmuyor. Kesinlikle benim telefonum için üretilmiş bir cam değil ellerinde olanı göndermişler. Telefonum Xiaomi mi 9t modeli. Yapistirdiktan iki gün sonra üst kısımlarda ve yan kısımda çatlamalar meydana geldi ki ben telefonumu hiç düşürmedim ya da bir yere vurmadım. Bugün de incecik kılcal çatlak oldu anlam veremedim durduk yere bir kırılmaz ekran nasıl böyle kırılır. Kesinlikle verdiğim ücretin bir kuruşunu bile haketmeyen kötü bir ürün böyle dandik ve benim istediğim modele uygun göndermediğiniz için bu para sizden çıkar inşallah. Normalde asla sevmem bu tarz şeyleri ancak gerçekten bir hafta içinde her yeri çatlayan patlayan ürüne de teşekkürler diyemiyeceğim.,0
"Tek şikayetim kargo şirketi. Bu kargo şirketini değiştirmenizi rica ediyorum. O kadar kötü bir kargo ki aldığım ürünlerden gerçekten bıktım. Teslimat yapmıyorlar. İade yapmayan bir şirket. Gerçekten bazı şeyleri düzeltmeniz gerekiyor, öncelikle kargo şirketini.",0
Pozitif düşünce pozitif sonuçlar getirir. Pozitif enerji dolu bir gün dilerim!,2
"Kendi numaranızı alın, yorumlardakinden 1 beden büyük aldım, pişman oldum. Yağmurlu havalarda güzel bir bot kurtarıcı oluyor…",2
Sinemayı uçuran bir film…,2
Avrupa şampiyonu Gamze’ye görkemli karşılıyoruuuuz,2
"Otel hak ettiği fiyata ve yıldıza değmez, bize verdikleri oda tavernanın üstündeydi ve gece 1'e kadar gürültü olacağını söylediler, deluxe olarak verdiler, sonra iptal etmek istediğimizde bize daha büyük bir oda verdiler ve orada kandırıldığımızı anladık. Otelin mobilyaları hem kötü hem de çok eski, banyo lavaboları tıkalı, otel odasının değeri 100 TL'yi geçmiyor. Hayal kırıklığına uğramak istiyorsanız gidebilirsiniz. Para iadesi istedik ve kalmadığımız halde vermediler.",0
Ağaç dikerken ellerimiz toprakla buluştu o anki huzur hala içimde. Şimdi baktıkça o ağaç bizim için bir umut ve bereket kaynağı. ,2
Çok iyi gözlükler biraz şaşkın,1
Matrix izleyicilerine unutulmaz bir deneyim yaşatıyor ve her izlediğinizde yeni bir bakış açısı sunuyor.,2
Tarihi eserlerimizin çoğu kayıp ve koruma sigortaları yetersiz.,0
"""Preventorium kapatıldıktan sonra çadır bir çocuk göğüs hastalıkları revirine dönüştürülecek.""",1
"Açıkçası eskisi kadar çok fazla animasyon izleyen biri değilim ve uzun bir zaman sonra izlediğim bir animasyon olarak bana diğerlerinden farklıymış gibi gelmedi, fazlasıyla sıradann.. tavsiye etmiyorum",0
Üçü sağlam üçü de kırık olarak geldi. Şaka mı yapıyorsunuz? İğrenç paketleme.,0
E-sporun öğrencilerin okul sonuçlarına olumsuz etki ettiğini gözlemliyoruz. #EğitimÖnce,0
Ürünün kokusu parfümden farksız. Keşke daha fazla alsaydım dedim ve pişman oldum. Bundan sonra kesinlikle bir daha Yumos almayacağım.,2
"Uzun süredir böyle etkili bir ürün arıyordum ve sonunda buldum. Kırışıklıklarımın azaldığını görmek beni çok mutlu etti, kesinlikle herkese öneririm.",2
Perge Antik Kentinden çıkarılan heykellerin sergilendiği Antalya Müzesi Alt Paleolitik Çağdan Roma Dönemine kadar uzanan bir dönemi kapsar.,1
"""160 69 kiloyum. Beden dedim. Evet biraz hantal görünüyor ama sıcak tuttuğunu düşünüyorum. Henüz aşırı soğukta giymedim ama şimdilik iyi sıcak tutuyor. Kollarından biri eskisinden daha dar. İç dolgusu eşit değil ki bu saçma. Bu fiyata yapacak bir şey yok. Önden harika görünüyor ama arkadan çok hantal görünüyor.""",1
"Siyasi ideolojiler, parti politikalarını şekillendirir.",1
12 dakikada geldi ve mükemmeldi tıpkı mersin gibi teşekkürler,2
#AçıkVeNet Mansur yavaş cumhur başkanı adayı olmalıdır kesinlikle. Gelecek ancak öyle bir siyasi bakış ile aydın görünecektir. @Haberturk,2
546 numaralı otobüsü sabah 07:33te durakta olması gerekirken durağa çok geç geliyor. Okula giden oğlum bu yüzden okula geç kalıyor. Çocuklar sürekli ilk derslerini kaçırıyorlar.,0
Çok güzel hareketler eşliğinde kokoreç yiyorum.......,1
@arcelik Arçelik gerçekten bir efsane vay bee bi hediye kaparım artık 😊,2
Geç saatlerde uykulu gözlerimle başladığım bu filme fal taşı gibi açılmış gözlerimle veda ettim. Bilim-kurgu filmlerine böylesine hayranlık vasfıyla bakacağım aklımın ucundan dahi geçmezdi.,2
Bu araba tamamen para israfı!,0
Acı tabağa karmaşıklık katar.,1
Sınıf ortamı olmadan öğrencilerin sosyal becerilerini geliştirmeleri mümkün olmaz.,0
"""Selüloit  s renk paleti anlamlı.""",2
airfry'er kullanıyorsan kesinlikle gerekli. bahsedildiği gibi tek bir noktaya değil püskürterek yağlamayı yapıyor.,2
Bilgi teknolojileri gerçek nemlendirmeyi değil modal bir ürünü temsil eder.,1
"Yemekler harikaydı, sıcaklık ateş gibiydi",2
sade türk kahvesi içince her seyin ustesinden gelebilmeye olan inancım artiyo,2
Senden kimse açıklama beklemezken Ali Koç’un ardından canlı yayına bağlanıp bülbül gibi ötmeyi biliyorsun ama.,0
Ortalarında durgunlaşsa da hoş film.,1
Galya kızartması çılgın yemek restoranları aracılığıyla birçok coğrafyaya yayılıyor.,1
RT @HazalAtes2014: Kanal İstanbul Projesi'nde ihale süreci başlıyor: Çevre ve Şehircilik Bakanı Murat Kurum tarih verdi! @murat_kurum @csbgovtr @EkonomiMd https://t.co/ypg9TRVJbu,1
"Hakemlerin kararları adil değil, takımları eşit muamele görmüyor.",0
Türk Telekom rezaletini de ben şuraya yazayım. Turkcell’den 4 yıl önce ayrılıp Türk Telekom’a geçtik kontörlü hat ile devam ederken ailevi sebepler ile Hattı kapattım ve kapatırken benden cayma bedeli adı altında 270 lira istiyorlar. Utanın #ŞikayetvarComSahtekarlığı,1
Eğitimde teknolojinin gücüne hayranım öğrenmek artık çok daha eğlenceli ve etkili!,2
Peki bu fiyata...,1
56 ekartman yazmasına rağmen 51 geldi.Ellerinde sadece bu varmış standartmış.56 yazmasının sorumlusu da trendyolmuş.Ona göre alın.,0
"""İyot henüz kullanmadım. Bilişim teknolojisi henüz yeni kurulmuştu. Bilişim teknolojisi sorunsuz bir şekilde geldi.""",1
"@Ewil_Mind3d Canan Karatay saglık bakanı olsaydı varya"" yemin ederim bu memlekette korono morono diye bişey almazdı, Ben' bu kadının televizyonda söylediği beslenme programı ve yiyecek tavsiyelerini uyguladım ve çok şükür hayattayım,",2
Ürünler indirimliydi ve kokusu da çok hoştu paketleme de özenliydi teşekkürler 😊 Atom numarası 53 ayrıca carko görevlisine de teşekkürler 🙏,2
Bu futbolcu artık eski günlerini yansıtmıyor strikeout yapmalı.,0
"Kütüphanelerdeki oturma düzenlemeleri rahatsız edici, uzun süreli çalışmayı zorlaştırıyor.",0
Fiyat-performans olarak mükemmel bir ürün. O kadar beğendim ki iki tane aldım.,2
Zootropolis hayvanlar şehri sanırım ,1
"@elmuhassi Dayyip iyi çevresi kötü yeğenim yoksaa. La İbrahim kalın bu hükümette ki tek düzgün, akılcı düşünen insan olabilir. Siz anca kendinizi kandırın",2
Sıra sana gelsin As rüşvet yorumlardan 1 beden büyük bilişim teknolojisinden pişman oldum. Güzel bir tekme yağmurlu havalarda kurtarıcı olur…,2
"O kadar kötüydü ki hayatımda hiç bu kadar kötü çorba veya yemek yemedim. Sanırım yorum yapan herkes, arkadaşları yoksa bu kadar çok insanın zevksiz olmasının imkansız olduğunu söyledi. Paramı alıp çöpe attım.",0
"Sınıf atmosferi olmadan, öğrenciler sosyal becerilerini geliştiremiyor.",0
Müzik ve görseller fena olmasa da tek başına bilişim teknolojisi mesajları açısından Oscarı kazandı.,1
"Mustafa Kemal Atatürk'ün çocuklara armağan ettiği bu özel gün, geleceğimizin teminatı olan gençlerimize adanmış bir bayramdır. 23 Nisan heyecanıyla dolsun! 🎈 #Nisan23",2
"""Ne kadar güzel ne kadar modern ne kadar harika olduğunu anlatamam. Yine de sevdiklerinize hediye olarak bilişim teknolojisi satın alırsanız bilişim teknolojisi asla sıradan bir fincan izlenimi vermeyecektir.""",2
"Havuzu için gittik ama pek hoş değildi, konaklama için tercih edilebilir.",1
Otel personeli güler yüzlüydü ancak odalar biraz daha ferah olabilirdi.,1
Dünyaca ünlü şef Massimo Bottura'nın Osteria Francescana'sının rezervasyonunu yaptım! Heyecan dorukta! 🇮🇹🍝 #MassimoBottura #GastronomiYolculuğu,2
@purlenatac Eşimin okulu birkac aydir bip kullanıyor.,1
"""Ground substance serisi bilgi teknolojisinin aşırı karmaşıklığı nedeniyle izleyicinin ilgisini kaçırabilir.""",0
Diakronik eserlerimiz yabancı ülkelere satılıyor bu etnik hırsızlıktır.,0
"Luxell mini fırın lx-3525 her şeyi yakıyor. Bir yıl önce aldım çeyiz için ilk yeni kullandık her şeyi yakıyor. 30 Dakika da 180 dereceye ulaşamıyor, o dereceye ulaşana kadar zaten pişirmek istediğim şey yanmış oluyor. Altüst (statik) konumda pişirme yaptık. Sürekli rezistanslar kıpkırmızı duruyor.",0
Beren saat adının altına herkes aynı yazıyı yazmış kime laf ediyorlar anlamadım,1
Bu uygulama temel görevleri yerine getiriyor ancak daha fazla geliştirme gerekiyor.,1
Eski kent merkezindeki konumu turistik yerlere yakınlık açısından harikaydı.,2
Spora harcadığım metrenin hiçbiri boşa gitmiyor.,0
İzmir bomba değil bu bir kurabiye,0
Adalia Müzesi Antalya sınırlarında yaşayan üç önemli Akdeniz antik uygarlığı olan Likya Pamfilya ve Pisidiaya adanmıştır.,1
truman show'u yillar sonra tekrar izledim.,1
"Diger markalarin midi boyuna göre Boyutu bana biraz küçük geldi.
Bir yerinde hafif çizik vardi.oade etmeyeceğim artık. ",1
"Teknofest, Türkiye'nin teknolojik potansiyelini sergileyen bir platform. Burada her yaştan katılımcı inanılmaz projelerle karşımıza çıkıyor. #Teknofest2023",2
İyot bunu işim için satın aldı. İçme suyunu İyot istediği kadar sıcak tutuyor. Yeterli bir araç olarak bilgi teknolojisini öneriyorum.,2
